,finance_balance,margin_balance,currency,north_money,north_money_net,rate
2017-01-03,9357.5,33.7,6.9498,21.0481,-0.5628999999999991,0.0098
2017-01-04,9345.1,34.4,6.9526,25.2576,-8.2966,0.0001
2017-01-05,9328.2,36.3,6.9307,25.504199999999997,-3.9239999999999995,-0.006500000000000001
2017-01-06,9293.7,34.4,6.8668,20.877299999999998,-15.701,0.0048
2017-01-09,9293.9,37.4,6.9262,24.3805,-0.6541999999999977,-0.0026
2017-01-10,9277.4,37.8,6.9234,22.9176,2.543199999999999,-0.009000000000000001
2017-01-11,9255.0,38.8,6.9235,31.918599999999998,16.8608,-0.0072
2017-01-12,9234.5,37.8,6.9141,26.6946,12.285,-0.0087
2017-01-13,9164.4,37.6,6.8909,31.6422,12.052999999999999,-0.02
2017-01-16,8987.4,40.0,6.8874,31.481499999999997,-8.083000000000004,0.0067
2017-01-17,8972.7,38.9,6.8992,27.3548,10.545800000000002,-0.0003
2017-01-18,8940.1,39.6,6.8525,32.1304,13.913599999999999,-0.0036
2017-01-19,8920.9,37.8,6.8568,27.063499999999998,10.6391,0.0118
2017-01-20,8886.5,34.2,6.8693,28.6448,16.7727,0.0064
2017-01-23,8860.5,34.3,6.8572,28.0774,13.991,-0.0017000000000000001
2017-01-24,8816.4,34.1,6.8331,28.225099999999998,13.654399999999999,0.0031
2017-01-25,8781.2,32.7,6.8596,19.5573,1.744200000000001,0.0053
2017-01-26,8649.0,29.8,6.8588,21.7783,8.613199999999999,-0.004699999999999999
2017-02-03,8696.3,30.4,6.8556,29.1982,13.0867,0.0072
2017-02-06,8743.3,32.2,6.8606,42.355000000000004,27.762700000000002,-0.0005
2017-02-07,8746.5,34.1,6.8604,35.3678,16.321099999999998,0.0063
2017-02-08,8774.0,35.7,6.8849,29.0011,12.1851,0.0059
2017-02-09,8812.5,35.6,6.871,39.3019,18.7181,0.0013
2017-02-10,8794.4,36.5,6.8819,37.9206,16.2104,0.0067
2017-02-13,8845.7,39.1,6.8898,43.0324,16.983500000000003,-0.0002
2017-02-14,8863.6,38.7,6.8806,34.6605,13.466199999999997,-0.0062
2017-02-15,8881.9,45.3,6.8632,48.1118,23.0833,0.0063
2017-02-16,8916.6,41.5,6.8629,35.8124,18.6494,-0.0073
2017-02-17,8900.2,44.1,6.8456,33.1537,12.1927,0.011200000000000002
2017-02-20,8948.4,45.1,6.8743,36.1939,18.3337,0.0064
2017-02-21,8959.3,47.5,6.879,34.1803,13.142299999999999,0.0032
2017-02-22,8981.9,43.3,6.883,31.2076,10.767500000000002,-0.0019
2017-02-23,9013.6,42.6,6.8695,34.6365,14.136599999999998,0.0018
2017-02-24,9013.2,40.3,6.8655,27.701099999999997,7.7147999999999985,-0.0074
2017-02-27,9040.3,40.8,6.8814,32.1306,3.7498000000000005,0.0034999999999999996
2017-02-28,9062.1,40.6,6.875,24.306600000000003,1.502600000000001,0.0023
2017-03-01,9070.0,43.2,6.8798,28.5228,8.928899999999999,-0.0058
2017-03-02,9081.4,41.6,6.8809,33.7572,3.916800000000002,0.0005
2017-03-03,9055.1,40.8,6.8896,31.4874,1.2820000000000018,0.0087
2017-03-06,9087.5,43.3,6.879,28.9593,2.5778,0.0025
2017-03-07,9093.1,43.1,6.8957,33.200500000000005,3.0321000000000033,-0.0026
2017-03-08,9093.3,46.8,6.9032,29.1896,0.6022000000000016,-0.0068000000000000005
2017-03-09,9086.8,44.9,6.9125,25.3807,-19.1218,0.0005
2017-03-10,9053.1,44.4,6.9123,30.4595,-8.4266,0.008199999999999999
2017-03-13,9075.7,46.2,6.8988,36.3589,7.186699999999998,-0.0009
2017-03-14,9085.6,46.5,6.9118,27.4573,-9.921500000000002,0.0004
2017-03-15,9095.4,46.3,6.9115,33.5911,3.556099999999999,0.0084
2017-03-16,9165.0,46.2,6.8862,38.0616,17.792299999999997,-0.0087
2017-03-17,9152.1,46.1,6.8873,50.8761,12.0551,0.0026
2017-03-20,9182.7,44.6,6.8998,42.162499999999994,15.669899999999998,0.0034999999999999996
2017-03-21,9197.5,47.4,6.9071,42.319,8.740000000000002,-0.0043
2017-03-22,9213.8,47.7,6.8889,37.872299999999996,5.261799999999999,0.0017000000000000001
2017-03-23,9220.0,48.0,6.8856,47.0276,16.8768,0.0053
2017-03-24,9215.1,46.9,6.8845,49.13420000000001,17.253,-0.0027
2017-03-27,9259.2,46.5,6.8701,41.6189,3.1777999999999977,-0.0028000000000000004
2017-03-28,9269.0,45.2,6.8782,38.321,8.809000000000001,-0.004699999999999999
2017-03-29,9265.5,48.8,6.8915,33.9649,2.660400000000001,-0.0146
2017-03-30,9254.4,44.3,6.8889,44.1292,11.803699999999997,0.0038
2017-03-31,9178.7,42.2,6.8993,31.8471,-2.000499999999999,0.0174
2017-04-05,9230.6,43.6,6.8906,61.3516,13.9941,0.0033
2017-04-06,9239.5,45.9,6.893,40.5082,-0.025800000000002044,0.0009
2017-04-07,9213.7,44.4,6.8949,39.1869,4.4914000000000005,-0.006500000000000001
2017-04-10,9254.6,47.1,6.9042,42.379599999999996,7.399099999999999,0.0064
2017-04-11,9306.5,47.8,6.8957,42.2625,-4.7544,-0.0059
2017-04-12,9323.1,49.3,6.894,41.6522,-3.5509000000000004,0.0029
2017-04-18,9325.7,48.0,6.8849,54.1034,0.24190000000000111,-0.0083
2017-04-19,9295.1,46.5,6.8664,47.3427,10.506599999999999,-0.0004
2017-04-20,9265.2,46.3,6.8792,51.7038,16.329,-0.0024
2017-04-21,9184.6,44.0,6.8823,39.1258,6.341100000000003,-0.02
2017-04-24,9126.6,47.2,6.8673,40.038,3.5557000000000016,0.0034999999999999996
2017-04-25,9106.2,48.1,6.8833,48.141400000000004,14.088700000000003,0.0026
2017-04-26,9096.9,48.2,6.8845,47.0664,9.608300000000003,0.0034999999999999996
2017-04-27,9099.1,49.1,6.8896,49.5805,5.216799999999996,0.0021
2017-04-28,9045.3,46.0,6.8931,50.8669,16.722,-0.0012
2017-05-04,9086.0,50.6,6.8957,61.8827,10.446000000000002,-0.0103
2017-05-05,9028.6,49.8,6.8884,41.4818,-2.6450000000000014,-0.0143
2017-05-08,8979.5,50.8,6.8947,40.8645,2.200099999999999,0.0032
2017-05-09,8962.5,48.7,6.9037,44.7934,21.3234,-0.0121
2017-05-10,8906.3,51.1,6.9066,48.397999999999996,21.256,0.0
2017-05-11,8825.6,50.9,6.9051,54.879999999999995,22.451199999999996,0.0040999999999999995
2017-05-12,8772.0,51.0,6.8948,38.8836,1.0745000000000022,0.004
2017-05-15,8749.4,51.9,6.8852,47.4824,16.501600000000003,0.0152
2017-05-16,8776.7,52.0,6.879,59.231300000000005,30.004000000000005,-0.0005
2017-05-17,8785.3,50.8,6.8635,43.7714,14.931,-0.0054
2017-05-18,8796.8,48.0,6.8612,39.595200000000006,9.602000000000002,0.0003
2017-05-19,8768.2,47.1,6.8786,38.1408,12.700099999999999,-0.0091
2017-05-22,8760.6,50.0,6.8673,35.8298,5.6533,-0.013000000000000001
2017-05-23,8712.0,51.3,6.8661,47.8778,2.772500000000001,0.0031
2017-05-24,8704.3,51.5,6.8758,41.5761,10.518499999999998,0.0134
2017-05-25,8701.4,53.0,6.8695,50.13250000000001,15.070300000000005,-0.0003
2017-05-26,8638.9,46.9,6.8698,43.0311,-0.15229999999999677,0.0005
2017-05-31,8647.2,48.6,6.8633,39.3187,-16.27,-0.0124
2017-06-01,8597.0,49.0,6.809,41.7689,-16.968000000000004,0.0044
2017-06-02,8579.2,45.8,6.807,43.9461,15.628599999999999,0.0024
2017-06-05,8590.7,45.6,6.7935,45.0487,18.014400000000002,0.0054
2017-06-06,8580.4,46.1,6.7934,44.393699999999995,20.2122,0.017
2017-06-07,8616.3,43.6,6.7858,57.6313,22.5453,0.0034999999999999996
2017-06-08,8622.6,45.2,6.793,54.5385,22.8857,0.003
2017-06-09,8605.2,45.4,6.7971,61.043400000000005,13.2558,-0.0075
2017-06-12,8624.4,46.6,6.7948,41.3594,-10.596699999999998,0.0084
2017-06-13,8651.9,44.3,6.7954,42.5302,4.8187000000000015,-0.0054
2017-06-14,8655.0,43.7,6.7939,34.704499999999996,-13.239,0.0051
2017-06-15,8688.1,42.4,6.7852,56.2178,22.2485,-0.0016
2017-06-16,8655.2,42.5,6.7995,50.8905,9.7481,0.008
2017-06-19,8673.7,43.8,6.7972,50.5206,22.8799,-0.0002
2017-06-20,8674.1,43.7,6.8096,34.8985,3.1171000000000024,0.0058
2017-06-21,8687.2,44.4,6.8193,49.716300000000004,13.7256,-0.008
2017-06-22,8690.5,47.2,6.8197,61.782,16.8812,0.0049
2017-06-23,8666.9,44.1,6.8238,51.153999999999996,14.0521,0.0129
2017-06-26,8718.3,46.6,6.822,50.4858,1.3591000000000015,0.0019
2017-06-27,8740.1,45.9,6.8292,66.3777,26.475400000000004,-0.0067
2017-06-28,8769.7,47.4,6.8053,45.0489,-3.9857000000000014,0.0054
2017-06-29,8780.5,46.3,6.794,64.2552,29.9561,0.0011
2017-06-30,8754.6,42.5,6.7744,30.9433,-11.8185,0.0021
2017-07-03,8774.1,41.3,6.7772,33.8174,4.076700000000001,-0.0052
2017-07-04,8788.3,44.4,6.7889,33.6567,-6.0083,0.0098
2017-07-05,8808.1,43.3,6.7922,33.2255,5.685399999999998,0.0012
2017-07-06,8810.7,47.3,6.7953,34.6813,-10.709600000000004,0.0022
2017-07-07,8798.9,43.7,6.7914,33.9434,2.637800000000002,-0.0026
2017-07-10,8826.9,45.5,6.7964,39.9611,8.949800000000003,-0.0038
2017-07-11,8827.4,46.3,6.7983,43.090599999999995,8.204899999999999,-0.0015
2017-07-12,8841.5,46.5,6.7868,50.8725,15.027299999999999,0.0045000000000000005
2017-07-13,8845.3,49.4,6.7802,50.767399999999995,13.510999999999997,0.0
2017-07-14,8804.8,46.9,6.7774,37.7909,0.5296999999999983,-0.0302
2017-07-17,8754.6,49.4,6.7562,64.42490000000001,13.488899999999997,0.0054
2017-07-18,8756.4,46.5,6.7611,62.5043,20.0142,0.016399999999999998
2017-07-19,8780.0,49.0,6.7451,55.323,17.5218,0.005
2017-07-20,8791.7,49.1,6.7464,43.6503,1.2740999999999971,-0.0016
2017-07-21,8781.9,46.3,6.7415,47.9169,15.248099999999999,0.0053
2017-07-24,8840.8,48.1,6.741,51.6622,15.894400000000001,-0.004
2017-07-25,8876.6,48.0,6.7485,46.791799999999995,12.352599999999999,-0.0017000000000000001
2017-07-26,8902.6,46.7,6.7529,60.5928,17.744799999999998,0.0067
2017-07-27,8936.6,46.9,6.7307,59.185500000000005,26.7273,0.002
2017-07-28,8907.4,46.1,6.7373,51.7558,23.065800000000003,0.0068000000000000005
2017-07-31,8960.7,48.0,6.7283,48.5851,18.889200000000002,0.0044
2017-08-01,8974.6,50.2,6.7148,48.8865,14.882600000000002,-0.004699999999999999
2017-08-02,9011.7,49.0,6.7205,54.690799999999996,2.8001000000000005,-0.0023
2017-08-03,9053.3,45.5,6.7211,59.5359,23.4822,-0.0049
2017-08-04,9020.0,46.3,6.7132,60.2907,28.1256,0.0072
2017-08-07,9052.6,45.4,6.7228,58.2559,27.8841,0.0022
2017-08-08,9043.6,48.2,6.7184,47.697500000000005,18.2119,0.0017000000000000001
2017-08-09,9082.0,48.7,6.7075,44.424099999999996,12.158299999999999,-0.0060999999999999995
2017-08-10,9085.5,47.8,6.677,47.3899,-2.792300000000001,-0.0174
2017-08-11,9047.7,45.2,6.6642,52.0788,-9.043100000000003,0.0161
2017-08-14,9097.8,46.1,6.6601,47.278999999999996,2.2414000000000023,0.0037
2017-08-15,9123.0,48.7,6.6689,40.926199999999994,-0.7786000000000044,0.0015
2017-08-16,9148.2,47.8,6.6779,41.9735,8.124800000000004,0.0067
2017-08-17,9177.5,49.3,6.6709,43.0394,6.342200000000002,-0.0011
2017-08-18,9159.9,46.7,6.6744,39.8461,-10.7043,0.0064
2017-08-21,9195.2,45.5,6.6709,42.1907,0.7080999999999982,-0.0014000000000000002
2017-08-22,9215.6,47.6,6.6597,41.5632,0.19590000000000174,-0.0027
2017-08-24,9236.8,47.3,6.6525,54.2552,12.416999999999998,0.013300000000000001
2017-08-25,9226.0,47.1,6.6579,69.45830000000001,30.436400000000003,0.0121
2017-08-28,9291.0,50.8,6.6353,83.63409999999999,37.7086,-0.0014000000000000002
2017-08-29,9330.0,47.9,6.6293,59.9761,17.2229,0.0023
2017-08-30,9350.2,49.6,6.6102,75.6127,32.87740000000001,0.0008
2017-08-31,9415.2,46.9,6.601,65.53219999999999,17.783599999999996,0.005
2017-09-01,9428.8,47.5,6.5909,81.9183,41.7872,0.0048
2017-09-04,9487.4,45.9,6.5668,65.6992,17.196100000000005,0.0019
2017-09-05,9519.2,49.1,6.537,53.2803,9.401599999999998,0.0019
2017-09-06,9567.7,50.6,6.5311,47.2227,1.6279000000000003,-0.0048
2017-09-07,9600.5,48.3,6.5269,54.840199999999996,9.316100000000002,0.0011
2017-09-08,9608.5,46.0,6.5032,56.6315,4.297799999999999,0.005600000000000001
2017-09-11,9690.1,45.6,6.4997,64.1814,20.066299999999995,0.0003
2017-09-12,9735.3,46.9,6.5277,71.7843,24.688200000000002,0.0032
2017-09-13,9769.3,48.0,6.5382,47.914699999999996,2.3535000000000004,-0.0021
2017-09-14,9798.9,48.9,6.5465,50.9588,0.4643999999999977,-0.003
2017-09-15,9787.6,45.5,6.5423,59.0346,-1.8765999999999963,0.0054
2017-09-18,9843.3,45.3,6.5419,84.3709,43.873400000000004,-0.0034999999999999996
2017-09-19,9872.3,45.9,6.553,56.4478,1.3806000000000012,0.0058
2017-09-20,9929.6,45.5,6.567,66.3686,20.058200000000006,-0.006500000000000001
2017-09-21,9904.1,47.2,6.5867,64.1397,11.983400000000003,-0.0025
2017-09-22,9870.0,44.2,6.5861,51.8835,4.845000000000002,-0.009399999999999999
2017-09-25,9844.4,44.9,6.5945,48.0822,-17.6926,0.0014000000000000002
2017-09-26,9835.3,45.0,6.6076,48.9833,0.2773000000000003,0.0045000000000000005
2017-09-27,9827.7,43.2,6.6192,45.7631,6.4814000000000025,-0.0018
2017-09-28,9804.5,42.5,6.6285,41.518600000000006,-3.7445999999999984,0.0058
2017-09-29,9655.5,37.6,6.6369,46.8589,11.2961,0.0115
2017-10-09,9814.3,43.0,6.6493,122.98750000000001,75.642,0.0048
2017-10-10,9881.3,43.1,6.6273,94.1207,40.8785,-0.0008
2017-10-11,9900.2,45.7,6.5841,75.4002,15.959999999999997,-0.0002
2017-10-12,9901.3,47.3,6.5808,54.2949,3.582699999999999,0.0040999999999999995
2017-10-13,9895.0,43.5,6.5866,52.6086,2.7245000000000026,-0.0101
2017-10-16,9906.9,44.4,6.5839,73.0772,14.066600000000001,-0.0004
2017-10-17,9903.8,43.3,6.5883,67.87,16.867999999999995,-0.0011
2017-10-18,9867.1,46.0,6.5991,54.8989,-5.719800000000003,-0.0068000000000000005
2017-10-19,9836.6,45.0,6.6093,75.5436,-0.3370000000000033,0.005600000000000001
2017-10-20,9820.5,43.0,6.6092,56.6561,-1.6961999999999975,0.0038
2017-10-23,9856.7,43.6,6.6205,50.8402,-14.877099999999999,0.001
2017-10-24,9824.0,46.9,6.6268,55.6729,-32.6987,0.0058
2017-10-25,9846.1,45.2,6.6322,63.230000000000004,4.638400000000001,0.004
2017-10-26,9919.5,47.1,6.6288,92.4632,15.238000000000007,-0.0002
2017-10-27,9922.3,45.8,6.6473,74.4543,0.7672999999999988,-0.0134
2017-10-30,9923.2,47.7,6.6487,81.7196,-11.660499999999999,0.0036
2017-10-31,9945.6,47.1,6.6397,71.21879999999999,-5.149700000000003,-0.001
2017-11-01,9999.9,50.0,6.63,82.5284,25.4899,-0.0055000000000000005
2017-11-02,9995.3,47.7,6.6196,70.9971,15.1751,-0.004699999999999999
2017-11-03,9951.1,46.9,6.6072,70.8339,1.9037000000000006,0.0088
2017-11-06,10017.6,46.4,6.6247,71.7119,4.842599999999997,0.006999999999999999
2017-11-07,10071.5,51.3,6.6216,90.3344,15.237300000000005,0.0008
2017-11-08,10126.0,49.0,6.6277,92.8336,18.697900000000004,0.0064
2017-11-09,10161.5,49.3,6.6325,88.6367,29.838200000000004,0.0055000000000000005
2017-11-10,10179.8,49.7,6.6282,81.7971,2.308499999999995,0.0034000000000000002
2017-11-13,10268.1,52.7,6.6347,87.2756,5.7479999999999976,-0.0072
2017-11-14,10310.8,51.9,6.6399,83.8083,3.2937999999999903,-0.008100000000000001
2017-11-15,10324.5,51.6,6.6263,74.35679999999999,-21.574799999999996,0.0028000000000000004
2017-11-16,10349.1,51.7,6.6286,69.8802,4.266199999999994,-0.0152
2017-11-17,10225.2,53.8,6.6277,102.4324,-15.4942,0.006
2017-11-20,10238.3,52.1,6.6271,96.4689,-9.371400000000001,0.0087
2017-11-21,10312.5,55.0,6.6356,98.64699999999999,-7.0083000000000055,0.0008
2017-11-22,10339.4,54.5,6.629,99.2154,4.029700000000005,-0.0265
2017-11-23,10314.7,52.6,6.6021,126.774,18.869000000000007,0.0004
2017-11-24,10249.0,48.6,6.581,108.8412,8.072699999999998,-0.0124
2017-11-27,10209.1,48.6,6.5874,82.8526,-14.331499999999998,0.0084
2017-11-28,10228.9,47.5,6.5944,89.9436,32.954600000000006,0.001
2017-11-29,10246.9,52.0,6.6011,88.028,12.944100000000006,-0.0085
2017-11-30,10237.2,49.4,6.6034,72.31530000000001,-9.802499999999998,0.0036
2017-12-01,10218.8,46.9,6.6067,90.5968,32.430899999999994,-0.003
2017-12-04,10208.9,48.0,6.6105,73.65280000000001,-1.4628999999999905,-0.0102
2017-12-05,10075.0,48.5,6.6113,71.8427,-32.308200000000014,0.0015
2017-12-06,10082.7,47.2,6.6163,74.94149999999999,-39.34830000000001,-0.0067
2017-12-07,10090.3,45.3,6.6195,67.3266,-15.5033,0.009300000000000001
2017-12-08,10091.2,45.8,6.6218,98.0743,36.3775,0.0134
2017-12-11,10108.2,47.9,6.6152,80.4246,15.273999999999997,-0.011200000000000002
2017-12-12,10122.2,47.6,6.6162,57.6773,-7.355400000000003,0.0077
2017-12-13,10151.6,48.6,6.6251,75.7782,28.8105,-0.0021
2017-12-14,10174.8,50.6,6.6033,61.7963,6.192399999999999,-0.0079
2017-12-15,10144.3,46.5,6.6113,61.46249999999999,-26.630000000000006,-0.0027
2017-12-18,10152.6,47.0,6.6162,62.598600000000005,18.7086,0.0095
2017-12-19,10166.3,47.5,6.6098,60.296899999999994,15.851299999999998,-0.0053
2017-12-20,10157.6,48.0,6.6066,53.6848,-9.338999999999995,0.0062
2017-12-21,10169.8,48.9,6.5795,62.9412,12.524900000000002,-0.002
2017-12-27,10233.5,46.0,6.5421,80.51169999999999,8.323899999999995,0.005
2017-12-28,10267.8,47.4,6.5412,84.3467,27.856900000000007,0.0051
2017-12-29,10215.9,45.1,6.5342,58.921499999999995,15.256499999999999,0.0126
2018-01-02,10250.8,46.5,6.5079,83.1297,33.5706,0.0073
2018-01-03,10267.5,47.8,6.492,108.5906,44.30829999999999,0.0037
2018-01-04,10288.3,49.9,6.5043,104.3973,43.4097,0.0015
2018-01-05,10287.2,49.5,6.4915,86.1936,24.114499999999996,0.0038
2018-01-08,10341.0,52.2,6.4832,90.8085,17.108099999999997,0.0031
2018-01-09,10377.8,51.1,6.4968,91.5469,28.425200000000004,-0.0009
2018-01-10,10424.1,52.2,6.5207,93.1099,15.492799999999995,0.0019
2018-01-11,10454.8,52.4,6.5147,78.79990000000001,0.7301000000000002,-0.0002
2018-01-12,10434.6,51.1,6.4932,77.638,21.1973,-0.012
2018-01-15,10450.8,54.6,6.4574,86.8983,-17.5912,0.0075
2018-01-16,10506.9,52.2,6.4372,110.6965,22.926499999999997,-0.0022
2018-01-17,10523.4,55.9,6.4335,124.3544,-8.280100000000004,0.004
2018-01-18,10597.8,55.3,6.4401,106.2007,18.0689,0.0006
2018-01-19,10609.5,54.4,6.4169,101.3022,10.462600000000002,0.0098
2018-01-22,10661.6,54.2,6.4112,111.0914,21.710500000000003,0.006500000000000001
2018-01-23,10712.9,55.1,6.4009,130.4826,26.660899999999998,0.004
2018-01-24,10757.3,54.8,6.3916,110.3517,1.2256000000000071,-0.004
2018-01-25,10762.5,53.9,6.3724,115.08340000000001,22.239000000000004,0.0011
2018-01-26,10741.7,52.4,6.3436,108.98140000000001,30.0346,-0.0146
2018-01-29,10778.7,51.8,6.3267,109.0047,-8.249700000000004,-0.0066
2018-01-30,10782.9,50.0,6.3312,103.4906,4.067,-0.0085
2018-01-31,10741.1,50.2,6.3339,96.321,-0.5523000000000025,-0.0216
2018-02-01,10614.7,52.2,6.3045,123.5385,2.712299999999999,0.0017000000000000001
2018-02-02,10526.7,50.0,6.2885,110.15289999999999,-1.5151000000000039,-0.0008
2018-02-05,10506.7,52.2,6.3019,103.0712,-34.6302,-0.038599999999999995
2018-02-06,10344.2,51.3,6.3072,119.88329999999999,-97.92849999999999,-0.011399999999999999
2018-02-07,10290.5,49.0,6.2882,166.3033,17.165399999999998,-0.0001
2018-02-08,10258.4,46.6,6.2822,141.7392,28.754100000000008,-0.0374
2018-02-09,10076.5,44.0,6.3194,136.4648,-26.087399999999995,0.0181
2018-02-12,10003.5,46.0,6.3001,104.4497,-12.582599999999992,0.0075
2018-02-13,9912.3,46.8,6.3247,82.0991,-8.786599999999996,0.0055000000000000005
2018-02-14,9776.9,41.1,6.3428,62.8844,11.549199999999995,0.019799999999999998
2018-02-22,9824.2,51.2,6.353,102.2512,23.709599999999995,0.004
2018-02-23,9825.8,51.5,6.3482,80.9813,17.791199999999993,0.0165
2018-02-26,9876.3,53.1,6.3378,95.0121,32.095800000000004,-0.0072
2018-02-27,9886.9,51.5,6.3146,113.57730000000001,26.0026,-0.0032
2018-02-28,9901.4,51.9,6.3294,88.4109,-4.545799999999993,0.0092
2018-03-01,9933.6,50.8,6.3352,88.07329999999999,12.176599999999993,-0.0064
2018-03-02,9926.5,48.6,6.3334,72.8973,-10.593400000000003,0.0024
2018-03-05,9923.6,49.7,6.3431,67.9114,-13.7652,0.0118
2018-03-06,9953.5,53.1,6.3386,93.458,9.795900000000003,-0.006999999999999999
2018-03-07,9944.1,54.5,6.3294,67.8036,-25.667999999999996,0.0085
2018-03-08,9954.3,52.4,6.3239,84.8061,28.2628,0.011000000000000001
2018-03-09,9947.4,52.6,6.3451,81.35990000000001,14.023800000000001,0.0095
2018-03-12,10001.0,53.2,6.3333,102.6615,23.679500000000004,-0.006999999999999999
2018-03-13,10005.1,51.0,6.3218,88.2906,13.607099999999996,-0.0072
2018-03-14,10024.7,50.8,6.3205,74.6707,5.9018000000000015,0.0005
2018-03-15,10036.1,52.4,6.3141,87.0385,13.774999999999999,-0.0063
2018-03-16,10012.0,49.5,6.334,86.89160000000001,-21.851099999999995,0.0032
2018-03-19,10026.1,51.8,6.332,72.7916,8.8464,0.002
2018-03-20,10031.3,51.5,6.3246,70.479,-8.720100000000002,-0.0055000000000000005
2018-03-21,10052.0,53.1,6.3396,85.2518,5.3763000000000005,-0.005699999999999999
2018-03-22,10060.2,49.8,6.3167,82.3116,3.7191000000000045,-0.0401
2018-03-23,9895.1,49.9,6.3272,113.7764,-17.456899999999997,0.004699999999999999
2018-03-26,9938.9,48.3,6.3193,121.10079999999999,38.399300000000004,0.016200000000000003
2018-03-27,9961.2,50.8,6.2816,110.20089999999999,10.590599999999995,-0.0123
2018-03-28,9957.1,51.8,6.2785,112.20250000000001,7.0260000000000105,0.0111
2018-04-03,9986.7,50.9,6.2833,132.5062,29.064299999999996,-0.004
2018-04-04,9927.2,48.7,6.2926,97.2093,14.1143,0.0007000000000000001
2018-04-09,9958.0,50.6,6.3114,108.2748,32.744699999999995,0.011000000000000001
2018-04-10,9945.6,55.1,6.3071,111.87480000000001,33.451200000000014,0.0043
2018-04-11,9952.6,55.6,6.2911,98.0157,9.4043,-0.0077
2018-04-12,9955.9,54.0,6.2834,88.4091,28.314799999999995,-0.0049
2018-04-13,9941.3,53.8,6.2898,86.4743,23.0219,-0.0098
2018-04-16,9956.3,54.6,6.2884,107.2816,26.077500000000008,-0.0182
2018-04-17,9932.9,52.8,6.2771,105.27510000000001,6.876200000000004,0.0089
2018-04-18,9930.8,54.7,6.2817,163.7586,72.2168,0.0077
2018-04-19,9914.3,56.3,6.2832,124.04310000000001,52.6644,-0.0172
2018-04-20,9859.4,54.7,6.2897,85.52959999999999,-11.603500000000004,-0.004
2018-04-23,9871.6,54.6,6.3034,106.7629,23.3335,0.0213
2018-04-24,9856.1,56.4,6.3229,121.2881,39.0022,-0.0004
2018-04-25,9868.6,54.8,6.3066,83.73859999999999,13.790999999999997,-0.018600000000000002
2018-04-26,9859.7,53.2,6.3283,100.41810000000001,-30.9994,0.0013
2018-04-27,9787.6,51.5,6.3393,149.5763,25.030200000000008,-0.0008
2018-05-02,9780.8,53.4,6.367,137.3665,45.6991,0.0085
2018-05-03,9769.6,54.8,6.3732,98.5732,4.076799999999999,-0.0026
2018-05-04,9746.6,54.8,6.3521,71.1726,-13.339599999999997,0.0166
2018-05-07,9769.4,57.4,6.3584,104.7466,27.089800000000004,0.0084
2018-05-08,9781.1,60.2,6.3674,98.24199999999999,19.405499999999996,-0.0012
2018-05-09,9807.1,57.3,6.3733,78.3806,21.8643,0.0048
2018-05-10,9828.0,58.9,6.3768,90.9795,30.0867,-0.0073
2018-05-11,9792.2,57.0,6.3524,96.1536,25.499499999999998,0.002
2018-05-14,9800.0,59.1,6.3345,124.6731,56.858000000000004,0.0072
2018-05-15,9809.9,59.6,6.3486,106.57900000000001,36.3212,-0.0058
2018-05-16,9815.8,59.0,6.3745,91.7998,11.073300000000003,-0.0054
2018-05-17,9835.8,57.2,6.3679,81.8373,22.798499999999997,0.0070999999999999995
2018-05-18,9816.3,58.5,6.3763,95.11,34.3788,0.009000000000000001
2018-05-23,9909.0,59.0,6.3773,119.76079999999999,22.311199999999992,-0.004699999999999999
2018-05-24,9926.4,58.9,6.3816,91.2741,20.488800000000005,-0.0063
2018-05-25,9891.6,58.1,6.3867,95.13839999999999,20.342599999999997,-0.0015
2018-05-28,9897.2,59.3,6.3962,108.55510000000001,38.722100000000005,-0.008100000000000001
2018-05-29,9883.6,60.6,6.4021,105.2741,14.658699999999996,-0.0264
2018-05-30,9838.7,59.1,6.4207,116.52539999999999,12.700099999999999,0.0182
2018-05-31,9829.0,61.6,6.4144,202.1778,57.4777,-0.0097
2018-06-01,9784.5,60.6,6.4078,110.52430000000001,21.9287,0.0036
2018-06-04,9759.6,61.9,6.4208,146.5745,60.3214,0.013300000000000001
2018-06-05,9760.5,63.3,6.4157,127.0016,37.3664,-0.0001
2018-06-06,9754.2,64.1,6.404,107.2346,26.6042,-0.0034999999999999996
2018-06-07,9754.1,64.6,6.3919,120.3875,41.41890000000001,-0.011699999999999999
2018-06-08,9721.6,61.5,6.4003,138.3852,1.4283999999999963,-0.0038
2018-06-11,9705.4,63.2,6.4064,128.7916,42.6168,0.0102
2018-06-12,9702.3,65.7,6.4121,119.6291,24.921099999999996,-0.0125
2018-06-13,9676.6,64.3,6.4156,102.4359,14.162599999999998,-0.004
2018-06-14,9672.3,66.3,6.3962,113.71090000000001,28.06020000000001,-0.0118
2018-06-15,9589.5,63.6,6.4306,130.9215,26.2838,-0.0495
